Date,Name,Symbol,Market Cap,Price,Circulating Supply,Volume (24hr),% 1h,% 24h,% 7d
/historical/20190818/,Binance Coin,BNB,"$4,344,520,680.48",$27.93,"155,536,713","$229,491,438.10",0.03%,1.51%,-7.45%
/historical/20190818/,Tether,USDT,"$4,057,444,465.69",$1.0034,"4,043,607,702","$14,364,172,776.12",0.15%,0.29%,0.34%
/historical/20190818/,EOS,EOS,"$3,436,755,575.19",$3.7033,"928,033,272","$1,276,665,931.37",-0.13%,4.00%,-11.43%
/historical/20190818/,Bitcoin SV,BSV,"$2,439,016,943.87",$136.60,"17,854,986","$263,906,619.51",-0.21%,2.55%,-6.35%
/historical/20190818/,Monero,XMR,"$1,510,667,110.24",$88.02,"17,161,841","$80,774,013.68",1.43%,7.08%,-4.02%
/historical/20190825/,Bitcoin,BTC,"$181,450,186,164.48","$10,138.52","17,897,112","$14,153,856,609.65",0.68%,-0.03%,-2.37%
/historical/20190825/,Ethereum,ETH,"$20,080,495,261.01",$186.84,"107,472,908","$5,826,017,143.09",0.20%,-2.01%,-4.43%
/historical/20190825/,XRP,XRP,"$11,589,356,109.38",$0.2701,"42,909,539,227","$964,693,736.61",0.17%,-0.72%,-5.06%
/historical/20190825/,Bitcoin Cash,BCH,"$5,490,872,606.32",$305.60,"17,967,400","$1,156,287,353.54",0.33%,-0.42%,-3.85%
/historical/20190825/,Litecoin,LTC,"$4,563,612,040.24",$72.31,"63,113,387","$2,227,400,266.89",0.17%,-1.48%,-5.72%
/historical/20190825/,Binance Coin,BNB,"$4,064,461,676.71",$26.13,"155,536,713","$165,296,407.74",0.53%,-1.17%,-6.47%
/historical/20190825/,Tether,USDT,"$4,047,319,906.56",$0.9996,"4,049,107,372","$15,701,077,261.54",0.04%,-0.15%,-0.39%
/historical/20190825/,EOS,EOS,"$3,305,131,642.39",$3.5578,"928,991,811","$1,373,815,043.54",0.20%,-2.81%,-4.35%
/historical/20190825/,Bitcoin SV,BSV,"$2,373,713,767.69",$132.94,"17,854,986","$283,207,351.95",0.64%,-0.19%,-3.36%
/historical/20190825/,Stellar,XLM,"$1,407,444,845.58",$0.07168,"19,636,142,641","$116,852,501.32",-0.70%,6.57%,1.15%
/historical/20190901/,Bitcoin,BTC,"$174,768,292,883.37","$9,757.97","17,910,312","$11,445,355,859.37",-0.29%,1.18%,-4.61%
/historical/20190901/,Ethereum,ETH,"$18,461,846,967.60",$171.63,"107,568,079","$5,554,799,575.86",-0.43%,-0.79%,-9.18%
/historical/20190901/,XRP,XRP,"$11,092,364,971.53",$0.2581,"42,984,656,144","$825,579,908.16",-0.25%,-0.53%,-5.16%
/historical/20190901/,Bitcoin Cash,BCH,"$5,076,312,771.38",$282.33,"17,980,125","$1,053,837,321.05",-0.16%,0.39%,-8.36%
/historical/20190901/,Litecoin,LTC,"$4,177,872,604.63",$66.14,"63,162,599","$2,228,146,663.35",-0.62%,2.14%,-9.56%
/historical/20190901/,Tether,USDT,"$4,026,198,549.68",$1.0046,"4,007,869,728","$13,692,453,816.59",0.11%,0.14%,0.27%
/historical/20190901/,Binance Coin,BNB,"$3,354,720,068.00",$21.57,"155,536,713","$173,772,204.73",-0.22%,0.59%,-17.72%
/historical/20190901/,EOS,EOS,"$3,047,908,479.86",$3.2775,"929,953,584","$1,255,219,409.63",-0.35%,-1.70%,-8.85%
/historical/20190901/,Bitcoin SV,BSV,"$2,314,946,418.42",$129.65,"17,854,986","$280,438,624.14",0.20%,0.20%,-2.81%
/historical/20190901/,Monero,XMR,"$1,233,580,704.17",$71.78,"17,186,343","$50,287,115.10",-0.68%,6.15%,-11.56%
/historical/20190908/,Bitcoin,BTC,"$187,150,078,006.71","$10,441.28","17,924,062","$13,670,567,492.76",0.00%,-0.80%,7.37%
/historical/20190908/,Ethereum,ETH,"$19,525,276,831.02",$181.36,"107,662,984","$6,472,677,265.55",-0.08%,1.43%,5.80%
/historical/20190908/,XRP,XRP,"$11,308,589,244.51",$0.2631,"42,984,656,144","$1,043,077,808.74",-0.15%,0.75%,2.32%
/historical/20190908/,Bitcoin Cash,BCH,"$5,523,893,244.04",$307.01,"17,992,563","$1,362,441,598.18",0.31%,1.37%,8.84%
/historical/20190908/,Litecoin,LTC,"$4,459,610,896.98",$70.55,"63,212,629","$2,776,939,870.23",-0.18%,1.94%,6.81%
/historical/20190908/,Tether,USDT,"$4,092,580,761.90",$1.0053,"4,071,193,568","$16,261,435,449.56",-0.04%,0.04%,0.24%
/historical/20190908/,EOS,EOS,"$3,514,317,859.53",$3.7751,"930,917,384","$2,112,877,993.00",0.96%,5.38%,15.97%
/historical/20190908/,Binance Coin,BNB,"$3,509,171,072.71",$22.56,"155,536,713","$175,027,324.31",-0.03%,-0.23%,4.84%
/historical/20190908/,Bitcoin SV,BSV,"$2,419,929,880.67",$135.53,"17,854,986","$307,391,476.14",0.78%,0.30%,4.56%
/historical/20190908/,Monero,XMR,"$1,330,742,273.26",$77.38,"17,198,396","$58,161,502.60",0.00%,-1.40%,9.66%
/historical/20190915/,Bitcoin,BTC,"$185,618,174,383.96","$10,347.71","17,938,087","$12,043,433,567.35",0.05%,-0.10%,-0.65%
/historical/20190915/,Ethereum,ETH,"$20,451,239,362.28",$189.79,"107,757,696","$6,222,874,780.04",0.32%,0.83%,5.10%
/historical/20190915/,XRP,XRP,"$11,256,389,684.49",$0.2616,"43,024,433,511","$859,761,209.59",0.16%,-0.11%,-0.23%
/historical/20190915/,Bitcoin Cash,BCH,"$5,477,821,378.49",$304.23,"18,005,363","$1,205,048,956.28",0.04%,-0.33%,-0.30%
/historical/20190915/,Litecoin,LTC,"$4,448,378,326.73",$70.32,"63,263,417","$2,330,572,400.02",-0.21%,-0.67%,0.36%
/historical/20190915/,Tether,USDT,"$4,123,580,641.88",$1.0039,"4,107,544,456","$14,415,596,813.45",-0.01%,0.16%,-0.16%
/historical/20190915/,EOS,EOS,"$3,790,231,233.46",$4.0673,"931,880,981","$1,883,036,239.19",0.18%,1.25%,9.42%
/historical/20190915/,Binance Coin,BNB,"$3,203,891,493.01",$20.60,"155,536,713","$151,856,190.12",-0.65%,-2.32%,-8.44%
/historical/20190915/,Bitcoin SV,BSV,"$2,138,947,005.14",$119.80,"17,854,986","$288,012,018.57",-0.35%,-0.34%,-11.36%
/historical/20190915/,Monero,XMR,"$1,302,670,692.64",$75.69,"17,210,363","$57,294,721.53",0.27%,-0.02%,-2.03%
/historical/20190922/,Bitcoin,BTC,"$180,784,051,698.60","$10,070.39","17,952,037","$13,199,651,698.47",0.11%,0.53%,-2.73%
/historical/20190922/,Ethereum,ETH,"$22,815,755,536.13",$211.55,"107,852,768","$7,812,854,576.00",0.64%,-1.73%,10.38%
/historical/20190922/,XRP,XRP,"$12,009,356,967.93",$0.2789,"43,055,012,634","$1,242,282,757.65",0.23%,-3.38%,6.49%
/historical/20190922/,Bitcoin Cash,BCH,"$5,554,995,552.26",$308.30,"18,018,038","$1,324,458,032.97",0.24%,-1.06%,0.84%
/historical/20190922/,Litecoin,LTC,"$4,597,645,596.35",$72.62,"63,314,392","$2,494,428,147.24",0.27%,-0.90%,2.37%
/historical/20190922/,Tether,USDT,"$4,118,866,620.59",$1.0026,"4,108,044,456","$16,627,445,895.65",0.10%,-0.01%,-0.14%
/historical/20190922/,EOS,EOS,"$3,575,680,045.06",$3.8331,"932,847,190","$1,617,857,450.87",0.11%,-4.31%,-5.96%
/historical/20190922/,Binance Coin,BNB,"$3,192,478,009.93",$20.53,"155,536,713","$153,747,683.91",0.53%,-2.51%,-1.41%
/historical/20190922/,Bitcoin SV,BSV,"$2,141,659,237.66",$119.95,"17,854,986","$242,721,087.18",0.84%,-1.78%,-1.11%
/historical/20190922/,Stellar,XLM,"$1,384,230,931.64",$0.06892,"20,084,647,943","$205,953,711.30",-0.20%,-2.32%,18.14%
/historical/20190929/,Bitcoin,BTC,"$145,590,374,680.61","$8,104.19","17,964,837","$13,034,629,108.50",-0.26%,-1.50%,-19.21%
/historical/20190929/,Ethereum,ETH,"$18,405,401,314.94",$170.50,"107,947,361","$6,497,088,198.81",-0.62%,-2.17%,-18.55%
/historical/20190929/,XRP,XRP,"$10,399,003,153.25",$0.2414,"43,080,011,224","$931,369,885.10",-0.30%,-0.41%,-12.61%
/historical/20190929/,Tether,USDT,"$4,131,364,185.29",$1.0057,"4,108,044,456","$15,804,140,911.77",0.06%,0.00%,0.25%
/historical/20190929/,Bitcoin Cash,BCH,"$3,974,487,247.26",$220.43,"18,030,588","$1,523,703,377.28",-0.13%,-3.54%,-28.01%
/historical/20190929/,Litecoin,LTC,"$3,441,861,229.43",$54.32,"63,363,217","$1,825,233,236.87",-0.56%,-2.40%,-24.87%
/historical/20190929/,EOS,EOS,"$2,611,476,257.42",$2.7966,"933,817,036","$1,199,067,768.77",-0.43%,-2.19%,-26.45%
/historical/20190929/,Binance Coin,BNB,"$2,380,504,959.59",$15.31,"155,536,713","$109,712,932.41",-0.96%,-3.37%,-24.72%
/historical/20190929/,Bitcoin SV,BSV,"$1,476,698,555.96",$82.71,"17,854,986","$197,802,786.83",-0.16%,-2.19%,-30.38%
/historical/20190929/,Stellar,XLM,"$1,168,654,373.02",$0.05813,"20,105,094,642","$162,849,826.85",-0.25%,-1.77%,-13.94%
/historical/20191006/,Bitcoin,BTC,"$143,607,672,862.46","$7,988.16","17,977,575","$13,160,830,305.19",0.06%,-2.06%,-0.59%
/historical/20191006/,Ethereum,ETH,"$18,697,637,484.06",$173.06,"108,041,892","$5,852,890,673.67",0.38%,-1.90%,2.12%
/historical/20191006/,XRP,XRP,"$11,112,666,133.08",$0.2577,"43,121,735,112","$965,338,466.43",0.87%,1.69%,7.17%
/historical/20191006/,Tether,USDT,"$4,157,697,859.38",$1.0121,"4,108,044,456","$15,827,357,438.67",-0.02%,0.91%,0.71%
/historical/20191006/,Bitcoin Cash,BCH,"$4,031,015,784.73",$223.41,"18,042,975","$1,104,864,271.51",0.42%,0.06%,2.17%
/historical/20191006/,Litecoin,LTC,"$3,513,746,873.64",$55.41,"63,411,792","$2,381,501,439.35",0.08%,-2.50%,2.74%
/historical/20191006/,EOS,EOS,"$2,760,544,953.59",$2.9531,"934,784,447","$1,182,881,123.17",0.45%,-1.13%,6.10%
/historical/20191006/,Binance Coin,BNB,"$2,387,329,910.37",$15.35,"155,536,713","$116,659,102.83",0.31%,-2.43%,0.47%
/historical/20191006/,Bitcoin SV,BSV,"$1,466,721,705.85",$82.15,"17,854,986","$198,006,418.20",0.26%,-0.71%,-0.26%
/historical/20191006/,Stellar,XLM,"$1,188,801,304.53",$0.05909,"20,117,691,449","$166,037,941.17",0.40%,0.04%,1.88%
/historical/20191013/,Bitcoin,BTC,"$149,700,817,938.86","$8,321.01","17,990,712","$13,808,286,058.98",0.06%,-0.32%,4.37%
/historical/20191013/,Ethereum,ETH,"$19,688,808,993.70",$182.08,"108,135,617","$6,733,182,272.99",-0.17%,0.38%,5.45%
/historical/20191013/,XRP,XRP,"$11,990,204,702.59",$0.2778,"43,166,787,298","$1,176,911,157.80",-0.27%,1.56%,7.53%
/historical/20191013/,Tether,USDT,"$4,128,347,940.82",$1.0049,"4,108,044,456","$16,192,755,685.79",0.11%,0.15%,-0.57%
/historical/20191013/,Bitcoin Cash,BCH,"$4,046,676,733.88",$224.12,"18,055,588","$1,113,479,952.86",-0.16%,-0.56%,0.50%
/historical/20191013/,Litecoin,LTC,"$3,599,137,699.36",$56.71,"63,461,192","$2,235,957,909.15",-0.14%,1.08%,2.86%
/historical/20191013/,EOS,EOS,"$2,920,280,356.33",$3.1208,"935,752,765","$1,327,230,773.83",-0.45%,0.81%,5.71%
/historical/20191013/,Binance Coin,BNB,"$2,847,569,963.89",$18.31,"155,536,713","$275,090,600.05",0.11%,5.27%,19.57%
/historical/20191013/,Bitcoin SV,BSV,"$1,547,249,914.41",$86.66,"17,854,986","$267,105,275.63",-0.09%,-0.39%,5.39%
/historical/20191013/,Stellar,XLM,"$1,204,152,887.22",$0.06014,"20,023,784,794","$168,514,765.41",-0.71%,0.67%,1.79%
/historical/20191020/,Bitcoin,BTC,"$148,026,597,063.94","$8,222.08","18,003,550","$15,504,249,442.11",0.06%,2.96%,-1.45%
/historical/20191020/,Ethereum,ETH,"$18,997,957,789.42",$175.53,"108,229,274","$6,801,091,120.45",0.06%,1.72%,-4.02%
/historical/20191020/,XRP,XRP,"$12,721,101,190.40",$0.2942,"43,242,653,330","$1,804,228,003.43",-0.18%,0.60%,4.79%
/historical/20191020/,Tether,USDT,"$4,119,901,026.02",$1.0029,"4,108,044,456","$19,329,244,105.53",-0.11%,-0.43%,-0.19%
/historical/20191020/,Bitcoin Cash,BCH,"$4,063,978,003.77",$224.93,"18,068,088","$1,366,308,263.90",0.00%,5.12%,-0.16%
/historical/20191020/,Litecoin,LTC,"$3,488,800,280.96",$54.93,"63,508,504","$2,612,273,452.87",0.08%,1.70%,-3.47%
/historical/20191020/,Binance Coin,BNB,"$2,867,774,149.14",$18.44,"155,536,713","$225,458,859.05",0.47%,1.28%,0.63%
/historical/20191020/,EOS,EOS,"$2,740,115,299.66",$2.9252,"936,722,563","$1,400,512,069.22",-0.13%,1.61%,-6.51%
/historical/20191020/,Bitcoin SV,BSV,"$1,690,943,191.46",$94.70,"17,854,986","$303,194,147.25",-0.13%,4.89%,8.82%
/historical/20191020/,Stellar,XLM,"$1,267,150,236.12",$0.06325,"20,034,911,426","$228,457,502.36",-0.06%,0.26%,3.46%
/historical/20191027/,Bitcoin,BTC,"$172,087,039,875.45","$9,551.71","18,016,350","$32,593,129,500.74",-0.40%,3.56%,16.17%
/historical/20191027/,Ethereum,ETH,"$19,957,408,084.51",$184.24,"108,321,584","$10,815,941,952.49",-0.70%,2.64%,5.11%
/historical/20191027/,XRP,XRP,"$12,892,254,870.90",$0.2981,"43,248,091,671","$2,237,941,945.98",0.27%,1.58%,1.82%
/historical/20191027/,Bitcoin Cash,BCH,"$4,723,673,729.20",$261.25,"18,080,938","$3,228,198,617.92",-0.73%,3.62%,15.94%
/historical/20191027/,Tether,USDT,"$4,125,469,824.00",$1.0042,"4,108,044,456","$40,519,447,548.97",0.04%,0.17%,0.06%
/historical/20191027/,Litecoin,LTC,"$3,807,830,063.14",$59.91,"63,554,942","$4,218,140,032.00",-0.35%,5.80%,9.38%
/historical/20191027/,EOS,EOS,"$3,130,088,274.71",$3.3381,"937,692,132","$3,568,565,292.32",-0.40%,6.56%,14.21%
/historical/20191027/,Binance Coin,BNB,"$3,008,958,175.10",$19.35,"155,536,713","$292,948,855.01",-0.12%,3.28%,5.65%
/historical/20191027/,Bitcoin SV,BSV,"$2,538,038,523.61",$140.47,"18,068,415","$834,794,508.94",-0.49%,1.22%,47.67%
/historical/20191027/,Stellar,XLM,"$1,292,824,227.39",$0.06451,"20,039,779,054","$287,822,040.32",0.27%,2.91%,2.03%
/historical/20191103/,Bitcoin,BTC,"$166,495,319,475.22","$9,235.35","18,028,037","$21,132,220,847.49",0.03%,-1.03%,-4.20%
/historical/20191103/,Ethereum,ETH,"$19,777,347,724.09",$182.43,"108,413,569","$8,760,247,743.90",-0.26%,-0.83%,-1.76%
/historical/20191103/,XRP,XRP,"$12,596,463,117.22",$0.2913,"43,248,091,671","$1,381,510,371.08",-0.29%,-1.79%,-2.47%
/historical/20191103/,Bitcoin Cash,BCH,"$5,296,136,970.28",$292.71,"18,093,425","$2,598,715,593.22",0.56%,0.13%,10.75%
/historical/20191103/,Tether,USDT,"$4,126,314,408.69",$1.0044,"4,108,044,456","$24,597,499,286.73",0.06%,-0.03%,0.40%
/historical/20191103/,Litecoin,LTC,"$3,728,676,101.93",$58.63,"63,601,946","$3,259,935,586.02",-0.40%,0.10%,-3.06%
/historical/20191103/,Binance Coin,BNB,"$3,142,781,985.62",$20.21,"155,536,713","$257,571,665.60",0.15%,-0.33%,2.61%
/historical/20191103/,EOS,EOS,"$3,083,125,736.82",$3.2846,"938,664,398","$1,747,407,101.29",-0.31%,-1.52%,-2.93%
/historical/20191103/,Bitcoin SV,BSV,"$2,341,224,259.14",$129.58,"18,068,415","$625,193,166.45",-0.32%,-2.00%,-8.62%
/historical/20191103/,Stellar,XLM,"$1,385,608,525.89",$0.06909,"20,054,779,654","$310,422,868.81",0.20%,-2.59%,6.36%
/historical/20191110/,Bitcoin,BTC,"$163,364,406,731.87","$9,055.53","18,040,300","$20,587,919,881.03",-0.41%,2.75%,-1.71%
/historical/20191110/,Ethereum,ETH,"$20,559,121,064.62",$189.48,"108,504,416","$8,752,784,211.21",-0.44%,2.34%,3.99%
/historical/20191110/,XRP,XRP,"$12,132,388,502.12",$0.2802,"43,298,481,757","$1,557,437,413.30",-0.44%,0.20%,-3.98%
/historical/20191110/,Bitcoin Cash,BCH,"$5,313,685,658.36",$293.48,"18,106,063","$2,125,907,736.64",-0.65%,3.84%,1.58%
/historical/20191110/,Tether,USDT,"$4,119,110,880.64",$1.0027,"4,108,044,456","$24,552,202,766.58",-0.04%,0.14%,-0.31%
/historical/20191110/,Litecoin,LTC,"$4,063,643,935.84",$63.84,"63,652,108","$3,611,586,094.46",-0.46%,2.98%,9.14%
/historical/20191110/,EOS,EOS,"$3,368,114,310.20",$3.5845,"939,630,194","$2,399,902,626.37",-0.56%,2.85%,9.50%
/historical/20191110/,Binance Coin,BNB,"$3,185,665,329.36",$20.48,"155,536,713","$239,714,467.99",-0.10%,3.32%,1.03%
/historical/20191110/,Bitcoin SV,BSV,"$2,434,718,388.39",$134.75,"18,068,415","$672,594,575.25",-0.39%,4.01%,4.81%
/historical/20191110/,Stellar,XLM,"$1,568,851,587.39",$0.07823,"20,054,779,554","$343,258,930.15",-0.74%,7.42%,13.85%
/historical/20191117/,Bitcoin,BTC,"$154,861,842,424.93","$8,577.98","18,053,425","$18,668,638,896.63",-1.19%,0.32%,-5.24%
/historical/20191117/,Ethereum,ETH,"$20,102,654,600.78",$185.12,"108,593,008","$7,364,325,470.86",-0.90%,0.93%,-2.52%
/historical/20191117/,XRP,XRP,"$11,485,052,604.30",$0.2653,"43,298,481,757","$1,273,573,228.91",-1.06%,0.58%,-5.71%
/historical/20191117/,Bitcoin Cash,BCH,"$4,869,324,517.06",$268.74,"18,118,875","$1,565,942,482.40",-1.43%,0.42%,-8.61%
/historical/20191117/,Tether,USDT,"$4,142,844,475.71",$1.0085,"4,108,044,456","$20,418,489,157.32",-0.86%,0.18%,0.51%
/historical/20191117/,Litecoin,LTC,"$3,794,900,734.42",$59.57,"63,701,446","$3,215,100,477.98",-1.25%,1.51%,-6.76%
/historical/20191117/,EOS,EOS,"$3,218,347,132.48",$3.4216,"940,608,996","$1,573,105,687.12",-0.95%,0.53%,-4.70%
/historical/20191117/,Binance Coin,BNB,"$3,151,297,090.58",$20.26,"155,536,713","$224,982,344.15",-1.02%,<0.01%,-1.28%
/historical/20191117/,Bitcoin SV,BSV,"$2,246,662,177.65",$124.34,"18,068,415","$433,044,444.04",-1.15%,0.02%,-8.06%
/historical/20191117/,Stellar,XLM,"$1,446,685,558.15",$0.07214,"20,054,779,554","$197,097,973.86",-0.83%,0.35%,-7.81%
/historical/20191124/,Bitcoin,BTC,"$127,327,398,565.03","$7,047.92","18,065,962","$30,433,517,289.47",-0.99%,-4.44%,-18.09%
/historical/20191124/,Ethereum,ETH,"$15,523,459,920.49",$142.83,"108,681,292","$7,782,769,097.96",-1.96%,-6.81%,-23.10%
/historical/20191124/,XRP,XRP,"$9,663,857,830.99",$0.2232,"43,299,885,509","$2,932,397,174.29",-2.19%,-4.88%,-16.03%
/historical/20191124/,Tether,USDT,"$4,180,011,937.39",$1.0175,"4,108,044,456","$25,990,545,760.92",0.57%,0.48%,0.59%
/historical/20191124/,Bitcoin Cash,BCH,"$3,719,555,397.51",$205.15,"18,131,013","$2,128,845,957.16",-1.64%,-5.01%,-23.86%
/historical/20191124/,Litecoin,LTC,"$2,849,656,911.63",$44.73,"63,701,938","$2,709,705,879.18",-2.22%,-7.68%,-25.29%
/historical/20191124/,Binance Coin,BNB,"$2,376,408,888.99",$15.28,"155,536,713","$232,363,837.13",-2.74%,-6.41%,-24.81%
/historical/20191124/,EOS,EOS,"$2,307,205,604.79",$2.4504,"941,580,899","$2,906,089,979.26",-2.52%,-9.58%,-28.63%
/historical/20191124/,Bitcoin SV,BSV,"$1,814,217,167.92",$100.41,"18,068,415","$599,838,915.16",-2.40%,-7.54%,-19.48%
/historical/20191124/,Stellar,XLM,"$1,140,743,319.59",$0.05688,"20,054,779,554","$795,594,527.54",-1.87%,-6.07%,-21.24%
/historical/20191201/,Bitcoin,BTC,"$134,215,145,409.92","$7,424.29","18,077,837","$18,720,708,479.35",0.28%,-1.64%,6.33%
/historical/20191201/,Ethereum,ETH,"$16,443,650,814.39",$151.19,"108,764,570","$7,102,780,297.54",-0.17%,-0.49%,5.97%
/historical/20191201/,XRP,XRP,"$9,756,884,340.97",$0.2253,"43,299,885,509","$1,176,237,060.40",0.56%,-0.22%,1.75%
/historical/20191201/,Tether,USDT,"$4,118,235,661.15",$1.0025,"4,108,044,456","$21,027,847,332.30",0.15%,0.04%,-0.91%
/historical/20191201/,Bitcoin Cash,BCH,"$3,922,144,119.00",$216.17,"18,143,825","$1,260,404,762.21",-0.11%,-1.12%,5.38%
/historical/20191201/,Litecoin,LTC,"$3,041,545,709.07",$47.71,"63,749,132","$2,781,413,686.07",-0.19%,0.68%,5.88%
/historical/20191201/,EOS,EOS,"$2,618,290,742.23",$2.7779,"942,556,942","$1,792,147,034.05",-0.29%,0.97%,12.87%
/historical/20191201/,Binance Coin,BNB,"$2,410,249,227.29",$15.50,"155,536,713","$203,268,416.70",0.03%,-0.97%,1.41%
/historical/20191201/,Bitcoin SV,BSV,"$1,884,411,960.68",$104.29,"18,068,415","$377,438,738.63",-0.10%,-2.84%,3.76%
/historical/20191201/,Stellar,XLM,"$1,164,817,487.42",$0.05808,"20,054,779,554","$214,999,369.90",0.36%,-1.70%,1.91%
/historical/20191208/,Bitcoin,BTC,"$136,847,419,895.98","$7,564.35","18,091,112","$15,409,908,086.20",0.00%,0.16%,2.23%
/historical/20191208/,Ethereum,ETH,"$16,464,729,150.19",$151.26,"108,847,116","$6,441,727,251.90",-0.08%,1.61%,0.23%
/historical/20191208/,XRP,XRP,"$9,974,529,031.25",$0.2304,"43,285,660,917","$1,117,646,357.78",-0.20%,1.05%,2.88%
/historical/20191208/,Tether,USDT,"$4,134,238,974.83",$1.0064,"4,108,044,456","$16,556,799,285.74",0.31%,-0.17%,0.20%
/historical/20191208/,Bitcoin Cash,BCH,"$3,891,948,419.08",$214.36,"18,156,438","$1,048,971,272.87",0.10%,0.80%,-0.91%
/historical/20191208/,Litecoin,LTC,"$2,931,804,622.03",$45.95,"63,800,146","$2,266,427,857.20",0.39%,0.77%,-3.19%
/historical/20191208/,EOS,EOS,"$2,603,139,257.61",$2.7589,"943,527,147","$1,081,418,816.10",0.08%,0.95%,-0.51%
/historical/20191208/,Binance Coin,BNB,"$2,437,963,812.54",$15.67,"155,536,713","$223,721,642.86",-0.10%,0.06%,1.25%
/historical/20191208/,Bitcoin SV,BSV,"$1,760,696,830.28",$97.45,"18,068,415","$255,260,741.63",0.20%,1.26%,-6.00%
/historical/20191208/,Stellar,XLM,"$1,125,717,482.06",$0.05613,"20,054,779,554","$159,244,878.27",1.05%,1.46%,-2.67%
/historical/20191215/,Bitcoin,BTC,"$129,481,424,647.56","$7,152.30","18,103,462","$16,881,129,804.30",0.05%,0.48%,-5.29%
/historical/20191215/,Ethereum,ETH,"$15,589,117,504.16",$143.11,"108,927,217","$7,235,153,410.53",0.06%,0.45%,-5.32%
/historical/20191215/,XRP,XRP,"$9,467,680,409.95",$0.2186,"43,310,265,523","$1,171,149,673.43",0.02%,0.51%,-5.00%
/historical/20191215/,Tether,USDT,"$4,127,007,369.90",$1.0046,"4,108,044,456","$19,575,469,230.12",0.09%,-0.13%,<0.01%
/historical/20191215/,Bitcoin Cash,BCH,"$3,767,572,455.39",$207.36,"18,168,813","$1,364,339,246.59",-0.07%,0.07%,-3.22%
/historical/20191215/,Litecoin,LTC,"$2,784,724,200.68",$43.76,"63,640,907","$2,668,105,124.20",0.05%,0.12%,-4.50%
/historical/20191215/,EOS,EOS,"$2,430,995,703.17",$2.5738,"944,504,388","$1,201,756,312.05",-0.13%,-0.32%,-6.48%
/historical/20191215/,Binance Coin,BNB,"$2,253,796,377.90",$14.49,"155,536,713","$167,670,329.31",-0.04%,0.29%,-7.71%
/historical/20191215/,Bitcoin SV,BSV,"$1,689,052,392.75",$93.48,"18,068,415","$360,708,497.51",0.12%,0.65%,-3.55%
/historical/20191215/,Tezos,XTZ,"$1,108,106,235.46",$1.6780,"660,373,612","$67,968,593.92",-0.69%,-0.17%,5.37%
/historical/20191222/,Bitcoin,BTC,"$136,088,022,048.89","$7,511.59","18,117,075","$23,134,537,956.15",1.01%,4.52%,5.47%
/historical/20191222/,Ethereum,ETH,"$14,428,651,183.04",$132.37,"109,000,352","$9,121,058,480.87",0.02%,3.32%,-7.13%
/historical/20191222/,XRP,XRP,"$8,532,972,545.85",$0.197,"43,319,477,613","$1,261,599,020.83",0.21%,1.77%,-9.36%
/historical/20191222/,Tether,USDT,"$4,124,011,171.29",$1.0039,"4,108,044,456","$26,913,344,235.63",-0.18%,-0.14%,0.16%
/historical/20191222/,Bitcoin Cash,BCH,"$3,575,561,678.56",$196.66,"18,181,275","$1,549,039,085.22",-0.16%,4.86%,-4.90%
/historical/20191222/,Litecoin,LTC,"$2,672,823,095.24",$41.97,"63,691,432","$3,141,032,975.93",0.00%,4.84%,-3.68%
/historical/20191222/,EOS,EOS,"$2,402,901,553.75",$2.5414,"945,485,663","$1,641,276,178.14",-0.18%,3.01%,-1.04%
/historical/20191222/,Binance Coin,BNB,"$2,151,987,386.59",$13.84,"155,536,713","$204,111,889.99",0.69%,3.29%,-4.23%
/historical/20191222/,Bitcoin SV,BSV,"$1,590,712,640.58",$88.04,"18,068,415","$389,220,983.20",0.10%,3.27%,-5.34%
/historical/20191222/,Tezos,XTZ,"$1,018,816,410.23",$1.4676,"694,191,974","$50,459,429.45",0.18%,-1.44%,-12.39%
/historical/20191229/,Bitcoin,BTC,"$134,570,835,775.06","$7,422.65","18,129,750","$22,445,257,701.74",-0.65%,1.34%,-1.08%
/historical/20191229/,Ethereum,ETH,"$14,698,483,422.09",$134.76,"109,073,191","$9,708,776,785.73",-1.03%,4.91%,1.29%
/historical/20191229/,XRP,XRP,"$8,536,136,120.35",$0.1971,"43,319,477,613","$1,176,573,822.08",-0.54%,1.92%,0.25%
/historical/20191229/,Tether,USDT,"$4,125,339,508.86",$1.0042,"4,108,044,456","$26,657,374,931.75",-0.53%,0.16%,0.10%
/historical/20191229/,Bitcoin Cash,BCH,"$3,874,556,156.19",$212.96,"18,194,175","$1,856,273,466.95",-0.77%,2.95%,8.64%
/historical/20191229/,Litecoin,LTC,"$2,783,708,411.61",$43.67,"63,743,219","$3,573,796,558.17",-0.73%,1.88%,3.65%
/historical/20191229/,EOS,EOS,"$2,548,344,835.55",$2.6925,"946,461,537","$1,728,744,338.66",-0.72%,2.14%,5.69%
/historical/20191229/,Binance Coin,BNB,"$2,200,851,434.24",$14.15,"155,536,713","$225,354,585.04",-0.06%,3.25%,2.60%
/historical/20191229/,Bitcoin SV,BSV,"$1,813,274,573.35",$100.36,"18,068,415","$569,875,111.32",-0.43%,6.13%,13.47%
/historical/20191229/,Stellar,XLM,"$926,843,557.23",$0.04622,"20,054,779,554","$148,653,161.38",0.12%,2.42%,-1.07%
/historical/20200105/,Bitcoin,BTC,"$134,469,548,249.08","$7,411.32","18,143,812","$19,725,074,094.54",-0.06%,-0.14%,-0.25%
